# Wohnung Kauf from immoscout24.de on 2020-06-25
ID,pulldate,publishDate,Miete/Kauf,Haus/Wohnung,address,city,postcode,quarter,lat,lon,title,numberOfRooms,livingSpace,contactDetails,courtage,balcony,builtInKitchen,garden,price,privateOffer,floorplan,from,ID,url,Provision,Hausgeld,Baujahr,Objektzustand,Renovierung in Beschr.,Bundesland,EUR/qm
116972793,2020.06.25,2020-03-31T12:47:40.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38100,Östliches Ringgebiet,,,"Freundliche 3 - Zimmer - Altbauwohnung
sofort beziehbar - Balkon - Fahrstuhl",3,142,BCP Europe UG (haftungsbeschränkt),YES,true,true,false,449000,false,false,002.01009082296,116972793,https://www.immobilienscout24.de/expose/116972793,"5,95 % inkl. gesetzl. MwSt.",450 €,1902,Renovierungsbedürftig,,Niedersachsen,3161.9718309859154
118147447,2020.06.25,2020-05-08T14:10:27.000+02:00,Kauf,Wohnung,"Dibbesdorfer Straße Süd -, Wabe-Schunter, Braunschweig",Braunschweig,38108,Wabe-Schunter,52.29073,10.5695,Erstbezug! Maisonette-Wohnung in einem 4-Familienhaus mit Dachterrasse / provisionsfrei,5,187,Inseriert auf ohne-makler.net,NO,true,false,false,597000,false,true,001.5394580,118147447,https://www.immobilienscout24.de/expose/118147447,Nein,,unbekannt,Erstbezug,,Niedersachsen,3192.513368983957
119794801,2020.06.25,2020-06-19T11:11:10.217+02:00,Kauf,Wohnung,"Siebensternstraße 50, Stöckheim-Leiferde, Braunschweig",Braunschweig,38108,Stöckheim-Leiferde,52.20495,10.50205,Erstbezug: exklusive 5-Zimmer-Maisonette-Wohnung mit Balkon in Braunschweig Querum,5,187,,NO,true,false,false,597000,true,true,001.16182276,119794801,https://www.immobilienscout24.de/expose/119794801,Nein,,2020,Erstbezug,,Niedersachsen,3192.513368983957
119421172,2020.06.25,2020-06-10T15:58:14.000+02:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,Ruhig gelegene 3-Zimmer-Eigentumswohnung mit Gartenanteil in Braunschweig.,3,78,Volker von Wülfing Immobilien GmbH,YES,true,false,true,250000,false,false,002.01002849788,119421172,https://www.immobilienscout24.de/expose/119421172,"5,95% vom Kaufpreis",,1934,,,Niedersachsen,3205.128205128205
116677920,2020.06.25,2020-03-13T16:34:47.000+01:00,Kauf,Wohnung,"Veltenhof-Rühme, Braunschweig",Braunschweig,38112,Veltenhof-Rühme,,,Wohnung wie Reihenendhaus - großzügige Wohnung über drei Etagen!,6,170,FA & MH Bau GmbH,YES,true,false,true,547000,false,true,002.01009529362,116677920,https://www.immobilienscout24.de/expose/116677920,"2,98",,,Erstbezug,,Niedersachsen,3217.6470588235293
118537068,2020.06.25,2020-05-20T16:51:02.000+02:00,Kauf,Wohnung,"Rüningen, Braunschweig",Braunschweig,38122,Rüningen,,,Sonnige Maisonettenwohnung,5,158.97,Immobilienberaterin Dana Reibe,YES,true,false,false,515000,false,true,002.01009606625,118537068,https://www.immobilienscout24.de/expose/118537068,"5,95",,2020,Erstbezug,,Niedersachsen,3239.6049569101087
118312827,2020.06.25,2020-05-13T13:30:09.000+02:00,Kauf,Wohnung,"Rothemühleweg 1, Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38112,Lehndorf-Watenbüttel,52.30388,10.43815,hochwertige 2 Zimmer-Wohnung (Erstbezug) am Stadtrand - barrierefrei,2,76.77,RUBICON Braunschweig GmbH,NO,true,false,true,249000,false,true,009.00df25df-b264-4189-b931-6ff78bf95561,118312827,https://www.immobilienscout24.de/expose/118312827,Nein,,2020,Erstbezug,,Niedersachsen,3243.454474404064
112409929,2020.06.25,2020-05-28T16:22:03.000+02:00,Kauf,Wohnung,"Wendenring 18, Nordstadt, Braunschweig",Braunschweig,38114,Nordstadt,52.27428,10.51608,"Erstbezug 5 Zimmer Wohnung, Wendenring!",5,131,Hanuschk Immobilienprojekte,NO,true,true,false,425000,false,true,001.11829479,112409929,https://www.immobilienscout24.de/expose/112409929,Nein,262 €,,Erstbezug,,Niedersachsen,3244.2748091603053
117880160,2020.06.25,2020-04-30T16:44:46.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,Charmante Altbauwohnung im östlichen Ringgebiet,4,115,Engel & Völkers Braunschweig Immobilien GmbH,YES,true,true,false,375000,false,false,001.5524374,117880160,https://www.immobilienscout24.de/expose/117880160,5.95 %,200 €,1900,Gepflegt,,Niedersachsen,3260.8695652173915
108621747,2020.06.25,2018-11-27T13:54:01.000+01:00,Kauf,Wohnung,"Isselstraße 2, Weststadt, Braunschweig",Braunschweig,38120,Weststadt,52.25147,10.47733,Provisionsfreie 4 Zimmer Neubauwohnungen am Alsterplatz 3.OG S/W Balkon,4,129,Immobilien Goetze OHG,NO,true,false,false,421000,false,false,001.472026,108621747,https://www.immobilienscout24.de/expose/108621747,Nein,390 €,2019,Erstbezug,,Niedersachsen,3263.5658914728683
118799400,2020.06.25,2020-05-26T16:19:11.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,"Besondere, exklusive vier Zimmerwohnung",4,161,DAHLER & COMPANY Braunschweig | Wolfsburg,YES,true,false,false,535000,false,false,002.01008747085,118799400,https://www.immobilienscout24.de/expose/118799400,"5,95 % inkl. der gesetzl. MwSt. bezogen auf den Kaufpreis",300 €,1930,Gepflegt,,Niedersachsen,3322.981366459627
118292660,2020.06.25,2020-05-12T20:32:53.000+02:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,"Großzügige, modernisierte 6-Zi.-ETW mit Loggia und historischem Charme im Universitätsviertel",6,165,McMakler GmbH,YES,false,true,false,549000,false,true,009.06041d57-de1b-4a48-987b-3b0882138407,118292660,https://www.immobilienscout24.de/expose/118292660,"Die Courtage i.H.v. % 5,95 inkl. MwSt. ist bei Kaufvertragsabschluss verdient und fällig.",,1898,Modernisiert,,Niedersachsen,3327.2727272727275
119515955,2020.06.25,2020-06-12T19:09:31.000+02:00,Kauf,Wohnung,"Viewegsgarten-Bebelhof, Braunschweig",Braunschweig,38102,Viewegsgarten-Bebelhof,,,"Stilvolle hochwertige, kernsanierte 4 Zimmer DG Wohnung am Bürgerpark",4,149,DAHLER & COMPANY Braunschweig | Wolfsburg,YES,false,false,false,499000,false,false,002.01008747085,119515955,https://www.immobilienscout24.de/expose/119515955,"5,95 % inkl. der gesetzl. MwSt. bezogen auf den Kaufpreis",,1880,Erstbezug nach Sanierung,,Niedersachsen,3348.993288590604
114872654,2020.06.25,2019-12-11T22:25:54.000+01:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,,,Traumhaufte Wohnung mit Balkon im östlichen Ringgebiet!,5,127,A&E Immobilien,YES,false,false,false,429000,false,true,009.53dc9125-54d9-47dd-a987-f0af4813eac6,114872654,https://www.immobilienscout24.de/expose/114872654,"4,76% des Kaufpreises inkl. MwSt.",,1870,,,Niedersachsen,3377.952755905512
117840454,2020.06.25,2020-04-29T15:18:45.000+02:00,Kauf,Wohnung,"Stöckheim-Leiferde, Braunschweig",Braunschweig,38120,Stöckheim-Leiferde,,,Pflegeimmobilie als Kapitalanlage | 20 Jahre garantierte Rendite | Kaum Verwaltungsaufwand,1.5,50,Rendite Residenz,NO,true,true,true,170000,false,false,009.e8d5d528-3516-42a0-bdcf-d3938cfbcc00,117840454,https://www.immobilienscout24.de/expose/117840454,Nein,30 €,2020,Erstbezug,,Niedersachsen,3400.0
66739608,2020.06.25,2012-09-29T18:36:28.000+02:00,Kauf,Wohnung,"Kreuzstraße 73, Westliches Ringgebiet, Braunschweig",Braunschweig,38118,Westliches Ringgebiet,52.26184,10.4937,WOW Kreuzstraße! Luxus kernsaniert 2019 - LED Spots - Gespachtelte Wände - ind Beleuchtung - Parkett,3,79,,NO,false,false,true,270000,true,true,001.14067858,66739608,https://www.immobilienscout24.de/expose/66739608,Nein,116 €,1903,Erstbezug nach Sanierung,,Niedersachsen,3417.721518987342
116454580,2020.06.25,2020-04-28T15:50:29.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,"Schicke Altbauwohnung mit Loggia im östl. Ringgebiet, nähe Prinzenpark, Balkonanbau in Planung !",3,65,G+S Immobilien GmbH & Co. KG,YES,true,false,false,225000,false,true,001.222104,116454580,https://www.immobilienscout24.de/expose/116454580,.,,1918,Modernisiert,,Niedersachsen,3461.5384615384614
116565518,2020.06.25,2020-03-10T09:00:11.000+01:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,Wohnen im Casparihof,3,108.58,Volksbank BraWo Immobilien GmbH,NO,false,false,false,378000,false,true,001.619551,116565518,https://www.immobilienscout24.de/expose/116565518,Nein,,2020,,,Niedersachsen,3481.304107570455
119399954,2020.06.25,2020-06-10T08:20:10.000+02:00,Kauf,Wohnung,"Südstadt-Rautheim-Mascherode, Braunschweig",Braunschweig,38126,Südstadt-Rautheim-Mascherode,,,Alles neuwertig - mit Terrasse und Garten!,2.5,85,Braunschweigische Landessparkasse,YES,true,false,false,296000,false,true,002.01002702139,119399954,https://www.immobilienscout24.de/expose/119399954,"5,95 % inkl. ges. MwSt.",248 €,2008,Neuwertig,,Niedersachsen,3482.3529411764707
114977648,2020.06.25,2020-01-30T10:57:45.000+01:00,Kauf,Wohnung,"Turmstraße 63, Broitzem, Braunschweig",Braunschweig,38122,Broitzem,52.23256,10.48107,"Familienwohnungen, Wald- und Stadtnah, Noch 2 frei! Grundstücksbesichtigungen nach Absprache möglich",4,143,HANS DREWES,NO,true,false,true,499400,false,true,001.4413472,114977648,https://www.immobilienscout24.de/expose/114977648,Nein,,,Erstbezug,,Niedersachsen,3492.3076923076924
119879554,2020.06.25,2020-06-21T20:45:11.000+02:00,Kauf,Wohnung,"Thomaestrasse 5, Westliches Ringgebiet, Braunschweig",Braunschweig,38118,Westliches Ringgebiet,52.26826,10.5062,Sanierte und helle 1-Zimmer-Wohnung mit Balkon in Braunschweig,1,42,,NO,true,false,false,147000,true,false,001.15999455,119879554,https://www.immobilienscout24.de/expose/119879554,Nein,170 €,1973,Saniert,,Niedersachsen,3500.0
119516132,2020.06.25,2020-06-12T19:12:50.000+02:00,Kauf,Wohnung,"Viewegsgarten-Bebelhof, Braunschweig",Braunschweig,38102,Viewegsgarten-Bebelhof,,,"Stilvolle hochwertige, kernsanierte 4 Zimmer Wohnung am Bürgerpark",4,158,DAHLER & COMPANY Braunschweig | Wolfsburg,YES,true,false,false,553000,false,false,002.01008747085,119516132,https://www.immobilienscout24.de/expose/119516132,"5,95 % inkl. der gesetzl. MwSt. bezogen auf den Kaufpreis",,1880,Erstbezug nach Sanierung,,Niedersachsen,3500.0
113828223,2020.06.25,2020-05-28T16:23:23.000+02:00,Kauf,Wohnung,"Wendenring 18, Nordstadt, Braunschweig",Braunschweig,38114,Nordstadt,52.27428,10.51608,Top sanierte 3 Zimmer Dachgeschosswohnung!!!,3,114,Hanuschk Immobilienprojekte,NO,true,true,false,399000,false,true,001.11829479,113828223,https://www.immobilienscout24.de/expose/113828223,Nein,228 €,,Erstbezug,,Niedersachsen,3500.0
114977449,2020.06.25,2019-12-19T11:18:04.000+01:00,Kauf,Wohnung,"Turmstraße 63, Broitzem, Braunschweig",Braunschweig,38122,Broitzem,52.23256,10.48107,"Familienwohnungen, Wald- und Stadtnah, Noch 2 frei! Grundstücksbesichtigungen nach Absprache möglich",5,131,HANS DREWES,NO,true,false,true,459900,false,true,001.4413472,114977449,https://www.immobilienscout24.de/expose/114977449,Nein,,2020,Erstbezug,,Niedersachsen,3510.687022900763
114432623,2020.06.25,2019-11-13T13:00:32.000+01:00,Kauf,Wohnung,"Westliches Ringgebiet, Braunschweig",Braunschweig,38114,Westliches Ringgebiet,,,Wohnen im Eichtalhof,4,113.28,Volksbank BraWo Immobilien GmbH,NO,false,false,false,402000,false,true,001.619551,114432623,https://www.immobilienscout24.de/expose/114432623,Nein,,2022,,,Niedersachsen,3548.728813559322
118918158,2020.06.25,2020-05-29T12:46:59.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,Schicke 3 Zimmer-Eigentumswohnung mit Balkon und Gartennutzung im östlichen Ringgebiet.,3,82.21,G+S Immobilien GmbH & Co. KG,YES,true,false,true,292500,false,true,001.222104,118918158,https://www.immobilienscout24.de/expose/118918158,.,,1900,Gepflegt,,Niedersachsen,3557.961318574383
116802682,2020.06.25,2020-03-20T09:00:16.000+01:00,Kauf,Wohnung,"Volkmarode, Braunschweig",Braunschweig,38104,Volkmarode,,,Lassen Sie es sich gut gehen im Penthouse,6,193,Postbank Immobilien GmbH,YES,true,true,false,689000,false,false,001.4789354,116802682,https://www.immobilienscout24.de/expose/116802682,"5,95 % inkl. ges. MwSt.","536,83 €",2014,Neuwertig,,Niedersachsen,3569.9481865284974
119321152,2020.06.25,2020-06-08T09:39:07.000+02:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,Neubau: exklusive 5-Zimmer-Maisonette-Wohnung mit Balkon und Dachterrasse in Braunschweig,5,143.8,Inseriert auf ohne-makler.net,NO,true,false,false,523600,false,true,001.5394580,119321152,https://www.immobilienscout24.de/expose/119321152,Nein,200 €,2019,Erstbezug,,Niedersachsen,3641.168289290681
119987266,2020.06.25,2020-06-24T13:26:01.000+02:00,Kauf,Wohnung,"Reichenbergstraße ., Nordstadt, Braunschweig",Braunschweig,38114,Nordstadt,52.27466,10.52008,+++ Sehr schöne und gepflegte Eigentumswohnung in zentraler Lage +++,3.5,120,"BAUER IMMOBILIEN, Inh. Andreas Bauer",YES,true,true,true,440000,false,true,001.4329403,119987266,https://www.immobilienscout24.de/expose/119987266,"5,95% inkl. MwSt.",,1900,Gepflegt,,Niedersachsen,3666.6666666666665
119214172,2020.06.25,2020-06-05T15:24:02.000+02:00,Kauf,Wohnung,"Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38114,Lehndorf-Watenbüttel,,,"Erstbezug! - Modern geschnittene 2,5-Zimmer-Dachgeschosswohnung",2.5,87.19,nowo Immobilien GmbH,YES,true,false,false,324500,false,true,001.49509,119214172,https://www.immobilienscout24.de/expose/119214172,"4,17% des Kaufpreises",,2020,Erstbezug,,Niedersachsen,3721.7570822342013
119215618,2020.06.25,2020-06-05T16:03:59.000+02:00,Kauf,Wohnung,"Im Wisshole 38, Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38116,Lehndorf-Watenbüttel,52.26691,10.44382,+ +  Penthouse + + Randlage BS-Lamme + +,2,104.6,Bauunternehmen Schmidt GmbH & Co. KG,YES,false,false,false,395000,false,false,001.989346,119215618,https://www.immobilienscout24.de/expose/119215618,"5,95% des Kaufpreises inkl. MwSt.",120 €,2013,,,Niedersachsen,3776.290630975144
119495927,2020.06.25,2020-06-12T12:19:18.000+02:00,Kauf,Wohnung,"Innenstadt, Braunschweig",Braunschweig,38100,Innenstadt,,,"Wall-Lage:  Schicke, sanierte 4-5 Zimmer-Altbauwohnung mit Blick ins Grüne",5,104,G+S Immobilien GmbH & Co. KG,YES,false,false,true,395500,false,true,001.222104,119495927,https://www.immobilienscout24.de/expose/119495927,.,,,,,Niedersachsen,3802.8846153846152
118793586,2020.06.25,2020-05-26T14:12:14.000+02:00,Kauf,Wohnung,"Berghey 4, Stöckheim-Leiferde, Braunschweig",Braunschweig,38124,Stöckheim-Leiferde,52.20292,10.52449,Traumhafte Penthouse-Wohnung mit West-Dachterrasse,3,107,MUNTE Immobilien GmbH & Co. KG,NO,true,false,false,408000,false,true,001.652426,118793586,https://www.immobilienscout24.de/expose/118793586,Nein,,2019,Erstbezug,,Niedersachsen,3813.0841121495328
117665135,2020.06.25,2020-04-24T15:40:18.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38104,Östliches Ringgebiet,,,Besondere Maisonette im Östlichen!,4,104,Volksbank BraWo Immobilien GmbH,YES,false,false,false,398000,false,false,001.619551,117665135,https://www.immobilienscout24.de/expose/117665135,"4,76 % inkl. ges. MwSt.",234 €,1906,,,Niedersachsen,3826.923076923077
116565318,2020.06.25,2020-03-10T08:40:13.000+01:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,Wohnen im Casparihof,3,107.91,Volksbank BraWo Immobilien GmbH,NO,false,false,false,413500,false,true,001.619551,116565318,https://www.immobilienscout24.de/expose/116565318,Nein,,2020,,,Niedersachsen,3831.896951163006
118834367,2020.06.25,2020-05-27T20:23:08.000+02:00,Kauf,Wohnung,"Bäckerklint 13, Innenstadt, Braunschweig",Braunschweig,38100,Innenstadt,52.26542,10.51565,"Top Lage, zentral und ruhige, sanierte 1-Zimmer-Wohnung mit gr. Balkon, Einbauküche, Tiefgarage",1,40,,NO,true,true,false,156000,true,true,001.4419141,118834367,https://www.immobilienscout24.de/expose/118834367,Nein,190 €,1978,Saniert,,Niedersachsen,3900.0
119539775,2020.06.25,2020-06-13T17:27:21.000+02:00,Kauf,Wohnung,"Helene-Engelbrecht-Straße 118, Stöckheim-Leiferde, Braunschweig",Braunschweig,38124,Stöckheim-Leiferde,52.22061,10.51605,"Exklusive, gepflegte 4-Zimmer-Wohnung mit Balkon/Terrasse in Stöckheim am ZOO!",4,102,,NO,true,true,true,398000,true,false,009.4f532835-e99a-4d6f-bdd3-731dd2841dc6,119539775,https://www.immobilienscout24.de/expose/119539775,Nein,,2005,Gepflegt,,Niedersachsen,3901.9607843137255
119518558,2020.06.25,2020-06-12T21:08:01.000+02:00,Kauf,Wohnung,"Celler Heerstraße 46a, Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38114,Lehndorf-Watenbüttel,52.28778,10.49535,"Stilvolle, neuwertige 3-Zimmer-Erdgeschosswohnung mit Garten und Einbauküche + NEUE FOTOS",3,101,,NO,true,true,true,396000,true,true,009.826a4677-3335-4a5b-a8ff-965170d97d4c,119518558,https://www.immobilienscout24.de/expose/119518558,Nein,,unbekannt,Neuwertig,,Niedersachsen,3920.792079207921
119815821,2020.06.25,2020-06-20T00:09:01.000+02:00,Kauf,Wohnung,"Innenstadt, Braunschweig",Braunschweig,38114,Innenstadt,,,Lichtdurchflutete exklusive Maisonette-Wohnung nahe Inselwall,4,147,,NO,true,true,false,589000,true,false,009.271c85ee-2eb3-4f14-a1cb-91e30cc17b33,119815821,https://www.immobilienscout24.de/expose/119815821,Nein,"205,50 €",1896,Modernisiert,,Niedersachsen,4006.802721088435
110949425,2020.06.25,2019-12-12T14:03:06.000+01:00,Kauf,Wohnung,"Schulgasse 3 - 6, Südstadt-Rautheim-Mascherode, Braunschweig",Braunschweig,38126,Südstadt-Rautheim-Mascherode,52.22363,10.56593,HOF HEIMDALL - Geschichte wird zu LebensRaum,3,109,Braunschweigische Landessparkasse,NO,false,false,false,440000,false,true,002.01002702139,110949425,https://www.immobilienscout24.de/expose/110949425,Nein,,2020,,,Niedersachsen,4036.697247706422
119214213,2020.06.25,2020-06-05T15:25:18.000+02:00,Kauf,Wohnung,"Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38114,Lehndorf-Watenbüttel,,,5 Gehminuten zum Ölper See! - Gemütliche Neubauwohnung mit 2 Balkonen,2.5,66.15,nowo Immobilien GmbH,YES,true,false,false,275000,false,true,001.49509,119214213,https://www.immobilienscout24.de/expose/119214213,"4,17% des Kaufpreises",,2020,Erstbezug,,Niedersachsen,4157.218442932728
117792789,2020.06.25,2020-04-28T11:08:42.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38104,Östliches Ringgebiet,,,Moderne Erdgeschosswohnung in Braunschweig!,4,113,Volker von Wülfing Immobilien GmbH,YES,true,true,false,470000,false,false,002.01002849788,117792789,https://www.immobilienscout24.de/expose/117792789,"5,95% vom Kaufpreis",,2018,,,Niedersachsen,4159.29203539823
119628003,2020.06.25,2020-06-15T18:32:49.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,"Stilvolle, modernisierte 3-Zimmer-Hochparterre-Wohnung mit Balkon und EBK in Braunschweig",3,79,,NO,true,true,true,330000,true,false,001.16168405,119628003,https://www.immobilienscout24.de/expose/119628003,Nein,160 €,1899,Modernisiert,,Niedersachsen,4177.215189873417
115781742,2020.06.25,2020-02-12T12:50:23.000+01:00,Kauf,Wohnung,"Kasernenstraße 7, Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,52.26603,10.53623,Interessante 2-Zimmer-Wohnung in idealer Lage mit PKW-Stellplatz,2,57,PSC Gmyrek GmbH,NO,true,true,false,239000,false,true,002.01007390668,115781742,https://www.immobilienscout24.de/expose/115781742,Nein,217 €,1973,Renovierungsbedürftig,,Niedersachsen,4192.982456140351
114173877,2020.06.25,2020-05-04T12:48:10.000+02:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,"APARTMENTHAUS - 2,5 Zimmer mit Balkon",2.5,73.36,Immoresa Inh. Marc Pritzel,YES,true,false,false,310000,false,true,009.3496d3cc-c0f6-43fb-92ab-d8518c06a709,114173877,https://www.immobilienscout24.de/expose/114173877,"5,95% des Kaufpreises inkl. MwSt.",165 €,2020,,,Niedersachsen,4225.736095965103
115232309,2020.06.25,2020-06-16T10:13:06.000+02:00,Kauf,Wohnung,"Bergstraße 2, Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,52.26619,10.53845,Verwirklichen Sie Ihren Wohntraum - Coole Maisonettewohnung,4,125,PSC Gmyrek GmbH,NO,true,false,true,529000,false,true,002.01007390668,115232309,https://www.immobilienscout24.de/expose/115232309,Nein,260 €,1887,,,Niedersachsen,4232.0
119673826,2020.06.25,2020-06-16T15:58:03.806+02:00,Kauf,Wohnung,"Heidberg-Melverode, Braunschweig",Braunschweig,38124,Heidberg-Melverode,,,"Stilvolle, hochwertige 3-Zimmer-Wohnung mit Balkon und Einbauküche in BS-Heidberg",3,85,,NO,true,true,false,369000,true,false,009.81165661-72f1-4590-8663-9908d3e23a8c,119673826,https://www.immobilienscout24.de/expose/119673826,Nein,290 €,1969,Neuwertig,,Niedersachsen,4341.176470588235
114853546,2020.06.25,2020-01-09T18:43:09.000+01:00,Kauf,Wohnung,"Wittekindstr. 6, Westliches Ringgebiet, Braunschweig",Braunschweig,38114,Westliches Ringgebiet,52.27369,10.50043,Penthaus am Ringgleisweg mit Blick auf die Kirchtürme,3,125,HaGoLine Immobilien GmbH,YES,true,true,false,545000,false,true,001.789535,114853546,https://www.immobilienscout24.de/expose/114853546,vier Prozent zzgl. MwSt.,274 €,2015,,,Niedersachsen,4360.0
119906504,2020.06.25,2020-06-22T13:09:19.000+02:00,Kauf,Wohnung,"Wilhelm-Bode-Str. ., Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,52.27303,10.54384,+++ TRAUMWOHNUNG IN BESTER LAGE  - ÖSTLICHES RINGGEBIET +++,3.5,130,"BAUER IMMOBILIEN, Inh. Andreas Bauer",YES,true,true,false,579000,false,true,001.4329403,119906504,https://www.immobilienscout24.de/expose/119906504,"5,95% inkl. MwSt.",,1900,Gepflegt,,Niedersachsen,4453.846153846154
119793023,2020.06.25,2020-06-19T10:40:30.084+02:00,Kauf,Wohnung,"Ottmerstraße 00, Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,52.25668,10.53673,***Über den Dächern von Braunschweig***3-ZKB mit Loggia und Blick ins Grüne!,3,110,,NO,true,false,true,490000,true,false,009.8ad65455-696e-4809-b8b9-ba4a1b1acbff,119793023,https://www.immobilienscout24.de/expose/119793023,Nein,220 €,1889,Erstbezug,,Niedersachsen,4454.545454545455
119365648,2020.06.25,2020-06-09T10:23:42.000+02:00,Kauf,Wohnung,"Steinbrecher Straße 7, Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,52.26865,10.53735,Lichtdurchflutete Altbauwohnung in der Steinbrecher Straße,3,85,PSC Gmyrek GmbH,NO,false,false,false,389000,false,true,002.01007390668,119365648,https://www.immobilienscout24.de/expose/119365648,Nein,290 €,1900,Neuwertig,,Niedersachsen,4576.470588235294
119208203,2020.06.25,2020-06-05T13:00:19.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,"Stadtquartier ""Langer Kamp""",3,119.6,Volksbank BraWo Immobilien GmbH,NO,false,false,false,553000,false,true,001.619551,119208203,https://www.immobilienscout24.de/expose/119208203,Nein,,2021,,,Niedersachsen,4623.745819397994
114106901,2020.06.25,2020-06-05T13:00:32.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,"Stadtquartier ""Langer Kamp""",4,118.5,Volksbank BraWo Immobilien GmbH,NO,false,false,false,548000,false,true,001.619551,114106901,https://www.immobilienscout24.de/expose/114106901,Nein,,2021,,,Niedersachsen,4624.472573839663
116149055,2020.06.25,2020-02-25T18:49:29.000+01:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,Neubau: Modernes Wohnen auf 4 Zimmern im Östlichen Ringgebiet,4,118.5,das immobilienhaus oberenzer & stöcker gmbh & co kg,NO,true,false,false,548000,false,false,001.749485,116149055,https://www.immobilienscout24.de/expose/116149055,Nein,,2020,,,Niedersachsen,4624.472573839663
119208187,2020.06.25,2020-06-05T13:00:13.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,"Stadtquartier ""Langer Kamp""",3,107.42,Volksbank BraWo Immobilien GmbH,NO,false,false,false,498000,false,true,001.619551,119208187,https://www.immobilienscout24.de/expose/119208187,Nein,,2020,,,Niedersachsen,4636.00819214299
116236211,2020.06.25,2020-06-16T23:02:28.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,,,Exklusives Penthouse Nähe Magniviertel,3,148,Immobilien Goetze OHG,YES,true,false,false,698000,false,true,001.472026,116236211,https://www.immobilienscout24.de/expose/116236211,"4,76%",,1969,Neuwertig,,Niedersachsen,4716.216216216216
116149103,2020.06.25,2020-02-25T18:57:28.000+01:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,Neubau: Schönes Wohnen auf 3 Zimmern im Östlichen Ringgebiet,3,118.7,das immobilienhaus oberenzer & stöcker gmbh & co kg,NO,true,false,false,561000,false,false,001.749485,116149103,https://www.immobilienscout24.de/expose/116149103,Nein,,2020,,,Niedersachsen,4726.20050547599
118231758,2020.06.25,2020-05-11T11:01:17.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38102,Östliches Ringgebiet,,,Feine Altbauwohnung mit ganz viel Stuck in der Jasperallee,6,205,PSC Gmyrek GmbH,YES,true,true,true,999000,false,true,002.01007390668,118231758,https://www.immobilienscout24.de/expose/118231758,"5,95 % des beurkundeten Kaufpreises inkl. der gesetzlichen MwSt.",500 €,1900,Gepflegt,,Niedersachsen,4873.170731707317
